chat_id;user_id;message;timestamp;extraversion_pole
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Es ist auf jeden Fall leichter, wenn das Umfeld sich auch dazu Gedanken macht. ;2021-06-08 09:57:55.383333300;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Ich denke auch, dass es schon einige beschäftigt und alle auch wissen, dass man es eigentlich nicht perfekt machen kann. Deswegen fordern viele auch keine radikalen Änderungen.. ist zumindest auch so meine Erfahrung;2021-06-08 09:58:58.760000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Worüber ich mir zur Zeit etwas mehr Gedanken mache ist eher der Plastikmüll. Leider lässt sich das bei den Produkten der unteren Preisklasse kaum verhindern. Ich erhoffe mir durch konsequente Mülltrennung wenigstens da einen kleinen Teil zu leisten. Leider gibt es abgesehen von der Obst und Gemüsetheke in den Discountern kaum unverpackte Ware.;2021-06-08 10:00:52.390000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Ich bin immer wieder entsetzt, wenn ich nach einer KochSession wieder einen ganzen Sack voll mit leeren Dosen und Kunststoffverpackungen habe.;2021-06-08 10:02:24.793333300;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Ja total das ist wirklich ein Problem!;2021-06-08 10:03:12.973333300;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Es ist dann auch nicht möglich nur durch alle Supermärkte zu gehen, um möglichst wenig Abfall zu haben..;2021-06-08 10:04:07.800000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Wobei es bei Tiefkühlwaren wenigstens ein paar Produkte, zum Beispiel Spinat gibt, die ohne Plastik nur in einen Papierverpackung verkauft werden.;2021-06-08 10:04:17.523333300;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Also mehr Mehrweg wäre schon super..;2021-06-08 10:04:19.010000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Das stimmt, manche Sachen müssen aber wegen der Haltbarkeit separat eingepackt werden;2021-06-08 10:04:49.703333300;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Es gibt mittlerweile auch UnverpacktLäden, aber ich kenne mich da nicht mit der Preisgestaltung aus. Ich vermute hier kann man nicht mit der Lebensmittelindustrie mithalten.;2021-06-08 10:05:15.483333300;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Ich hab schonmal in einem UnverpacktLaden eingekauft, aber das ist einfach sehr viel teurer;2021-06-08 10:05:25.720000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;vielleicht ist es besser Bestellungen zu machen mit großen Mengen, dagibt es auch online shops, die das anbieten;2021-06-08 10:06:12.033333300;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;aber dann hat man das ganze Zeug zuhause rumstehen und das ist dann auch unpraktisch;2021-06-08 10:06:33.286666700;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Viele der MolkereiProdukte könnte man statt in EinwegKunststoffbechern auch in MehrwegGläsern anbieten.;2021-06-08 10:06:36.610000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Es gibt ja auch schon länger Joghurt im Glas.;2021-06-08 10:07:05.703333300;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Das stimmt, das kenne ich noch aus meiner Kindheit. Leider ist das eher die Ausnahme statt die Regel.;2021-06-08 10:07:25.003333300;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Das stimmt.;2021-06-08 10:07:31.093333300;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Ich hab zumindest bei Wasserflaschen gehört, dass es durch das erhöhte Gewicht dann mehr CO2 Ausstoß beim Transport gibt. Das meine ich, wenn man nicht alles perfekt machen kann.;2021-06-08 10:08:13.590000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Bei meiner Oma gabs sogar Milch vom bauern aus der Metallkanne oder Glasflasche.;2021-06-08 10:08:57.363333300;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Ich trinke sowieso lieber Leitungswasser. Hier könnte ich ganz gut verzichten.;2021-06-08 10:09:03.326666700;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Geht mir auch so. Aber ich meinte jetzt im Bezug auf den Joghurt.;2021-06-08 10:09:28.516666700;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Bei meiner Oma gab es immer Salat und Gemüse aus dem eigenem Garten. Ich hatte sogar das Gefühl, dass das besser schmeckt. Kann aber auch an den Köchkünsten liegen. Sie ist eine wahre Göttin in der Küche.;2021-06-08 10:10:23.840000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Omas kochen sowieso am besten!;2021-06-08 10:10:39.846666700;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Meine Oma macht super Spätzle.;2021-06-08 10:10:50.910000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Meine macht die besten Bratkartoffeln.;2021-06-08 10:12:54.406666700;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Oooh auch gut!Wir beziehen aktuell so eine BioGemüseBox mit Gemüse und Obst, das es nicht in Vertrieb geschafft hat. Da finde ich auch, dass es besser schmeckt als konventionelles Gemüse.;2021-06-08 10:13:31.460000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Oh, cool. Gibt es da Websites für, oder muss man sich um so etwas privat kümmern?;2021-06-08 10:14:37.880000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;das Unternehmen heißt etepetete. Die kommen aus Bayern und dort sind auch die meisten Bauern, von denen die ihre Lebensmittel beziehen.;2021-06-08 10:16:38.120000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Ich schau mir das mal später nach dem Feierabend an. Danke für den Tipp.;2021-06-08 10:17:12.306666700;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Für Gemüse aus der Dortmunder Region gibt es auch die Abokiste, die hab ich aber bisher noch nicht genutzt.;2021-06-08 10:18:21.480000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Ich werde jetzt mal Scchluss machen, was schön mit dir zu chatten.;2021-06-08 10:18:43.026666700;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Es ist schon etwas anderes sich hier an die Guidelines zu halten. Normalerweise kürze ich Sätze beim Chatten gerne ab. Trenne manchmal Sätze durch Smileys anstatt Satzzeichen und benutze selten Punkte am Ende einer Textnachricht.;2021-06-08 10:19:22.413333300;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Ja danke, ich muss jetzt auch weiter arbeiten.;2021-06-08 10:19:34.606666700;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;Aragorn;Bis die Tage.;2021-06-08 10:19:43.520000000;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Ja ging mir auch so, ich benutzte fast immer Smileys.;2021-06-08 10:19:54.386666700;extrovert
3382610E-CEBE-4A92-88A0-623A5FB2EDB1;grassroot;Ciao!;2021-06-08 10:19:57.996666700;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Hi;2021-06-18 16:54:07.170000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;hallo !;2021-06-18 16:54:43.920000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Alles gut bei dir?;2021-06-18 16:54:51.280000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Ja ! Du bist wahrscheinlich nicht mehr die gleiche Person wie vorher? Wir haben über veganes Eis geredet und dann kam auf einmal nichts mehr ...;2021-06-18 16:55:21.070000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;.;2021-06-18 16:55:40.793333300;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Ne, ich bin jemand anderes. Wir können uns aber gerne auch über veganes Eis unterhalten.;2021-06-18 16:55:56.520000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Oh ja, hast du Lieblingsssorten?;2021-06-18 16:56:06.336666700;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Hmm, lass mich überlegen. Ich bin von Natur aus ein großer SchokoFan und mag alle Sorten mit Schokolade, ansonsten mag ich aber auch keine Karamell und Vanille. Und du?;2021-06-18 16:56:54.826666700;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;gerne Karamell und Vanille! .;2021-06-18 16:57:11.450000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Ich dachte schon ... Also Schokolade ist super! Wenn es so warm ist finde ich auch alles mit Frucht super. Kennst du Yomaro, gibt es das bei euch?;2021-06-18 16:58:20.826666700;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Fruchtige Sorten sind nicht so meins, das wird mir schnell zu süß. Oh ja, Yomaro finde ich super. Das gab es mal bei uns, jetzt aber leider nicht mehr. Gehst du oft da essen?;2021-06-18 16:59:27.090000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Früher schon, jetzt nicht mehr so gerne. Da ist immer eine lange Schlange und ich habe auch irgendwie keine Lust 5 Euro oder mehr dafür zu zahlen. Dafür kann ich mir auch Eis aus dem nächsten Laden holen! Lebst du eigentlich vegan oder erträgst du das Thema jetzt gerade nur?;2021-06-18 17:00:56.980000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Ich bin vegan . Du? Wenn ja, verrate ich dir ein Geheimnis.;2021-06-18 17:02:15.596666700;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Ich auch . verrate mir dein Geheimnis;2021-06-18 17:02:38.456666700;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Also gut, halt dich fest. Ich habe mir schon Eis aus dem BioMarkt für 8 Euro gekauft. Und ja, auch schon mal einzelne Kugel für 3 Euro.;2021-06-18 17:03:27.143333300;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Im Leben muss man manchmal harte Entscheidungen treffen, und Eis gehört definitiv dazu.;2021-06-18 17:04:16.863333300;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Okay, da bin ich auch schuldig. Schon alleine von Ben  Jerry gibt es Eissorten die fast 8 € kosten, aber sie sind soo lecker. In dem Moment denke ich auch nicht wirklich darüber nach, aber danach ärgere ich mich manchmal so viel Geld bezahlt zu haben. Ich meine 1 Kilo Eis kosten woanders dann nur mal 2 € ..;2021-06-18 17:05:59.850000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Ja, das darf man nicht vergleichen. Du musst die höheren Kosten wieder mit dem Guten für die Umwelt und deinen Körper abwägen .;2021-06-18 17:07:37.366666700;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Jein, für die Tiere ja, aber Transportwege sind mies und da ist ja viel Zucker und Zeugs drin... nicht, dass ich mich sonst soo gesund ernähre .;2021-06-18 17:08:48.100000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Ja, das war auch nicht ganz so ernst gemeint . Aber wenn der Bedarf weiter zunimmt, wird bestimmt auch der Preis bald sinken .;2021-06-18 17:09:28.750000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Dann musst du wenigstens deshalb kein schlechtes Gewissen haben;2021-06-18 17:10:13.400000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Das stimmt. Bei anderen Sachen ist das ja auch schon so, aber Eis und Ähnliches sind irgendwie auch noch Luxus;2021-06-18 17:11:17.463333300;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Ja, das stimmt. Aber gerade im Sommer kann man da schlecht nein zu sagen;2021-06-18 17:11:46.823333300;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Ugh, Sommer. Finde ich ja super, aber ich habe jetzt schon einen Sonnenbrand . Wenn ich wenigstens Meer dazu hätte. Was wäre dein perfekter Urlaub?;2021-06-18 17:13:02.700000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Ja, ich auch . Ich versuche zwischen der Arbeit immer mal für ein paar Minuten rauszugehen, aber das hat schon gereicht, damit ich rot werde. Für meinen perfekten Urlaub würde ich gerne nach Südeuropa ans Meer, oder eine Erkundungsreise durch Asien machen. Jetzt gerade würde ich eher zum Meer tendieren, wo du es schon erwähnt hast. Aber neue Kulturen kennenzulernen finde ich auch spannend. Und wie sieht dein perfekter Urlaub aus?;2021-06-18 17:15:37.500000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Das klingt schon gut, vor allem Asien, obwohl das natürlich ein sehr großer Bereich ist. Irgendwo im Warmen wäre schön oder da, wo ich andere Lebensweisen kennenlernen kann.  Dazu muss ich aber erstmal noch die Sprachen richtig lernen. Ich möchte auf keinen Fall so ein typischer Tourist mit Socken und Sandalen und Kamera sei;2021-06-18 17:20:21.706666700;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;sein;2021-06-18 17:20:42.020000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Ja, manche Touristen sind schon witzig . Ich finde es sehr schade, wenn man nur Fotos macht, aber dann doch nicht offen für Neues ist und weiterhin seine Pizza Margherita und Spaghetti überall isst. Auf meiner Liste stehen deshalb auch noch ein paar Sprachen . Welche möchtest du lernen?;2021-06-18 17:23:54.850000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Oder Schnitzel . Ich würde momentan tatsächlich gerne Russisch lernen, aber auch Japanisch, Koreanisch und noch mehr Spanisch. Was steht denn auf deiner Liste?;2021-06-18 17:25:26.770000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Ähnlich . Spanisch und Japanisch auf jeden Fall, vielleicht aber auch noch Mandarin und Hindi. Gerade lerne ich Sanskrit. Das spricht man zwar nicht mehr, spielt aber in der Kultur und dem alltäglichen Leben in Indien immer noch eine große Rolle.;2021-06-18 17:27:38.586666700;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Oh, Sanskrit ist doch bestimmt ziemlich schwierig oder? Wie kommst du dazu?;2021-06-18 17:28:36.540000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Bis jetzt kann ich dazu ehrlich gesagt noch gar nicht so viel sagen. Es hat jedenfalls eine sehr umfassende Grammatik. Ein paar Brücken zu den germanischen Sprachen kann man aber tatsächlich erkennen.;2021-06-18 17:30:11.840000000;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;huibuh;Du, es war sehr nett mit dir, ich muss mich jetzt langsam auf den Weg machen. Einen schönen Abend dir noch! .;2021-06-18 17:30:18.166666700;extrovert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;maja;Alles klar, dir auch! Bis irgendwann!;2021-06-18 17:30:51.120000000;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Hi;2021-06-22 10:00:16.750000000;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Hi;2021-06-22 10:00:19.870000000;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Wie geht es dir?;2021-06-22 10:00:23.766666700;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Gut;2021-06-22 10:03:23.033333300;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Und selbst?;2021-06-22 10:03:29.313333300;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Schön, auch .;2021-06-22 10:03:39.080000000;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Schön, dass es jetzt nicht mehr so heiß ist. Oder was meinst du?;2021-06-22 10:03:58.453333300;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Das ist sogar sehr schön.;2021-06-22 10:05:06.766666700;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Hast du denn dieses Jahr schon gegrillt?;2021-06-22 10:06:10.510000000;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Mehrfach.;2021-06-22 10:06:53.003333300;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Was gab es da denn?;2021-06-22 10:07:14.960000000;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Auch Gemüse!;2021-06-22 10:07:40.913333300;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Super!;2021-06-22 10:07:47.193333300;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Vor allem Schweinerücken.;2021-06-22 10:08:30.786666700;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Nicht so super.;2021-06-22 10:08:37.603333300;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Hast du denn schon gegrillt?;2021-06-22 10:08:40.876666700;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Nein, ich habe leider keinen Grill. Aber Lust hätte ich schon. .;2021-06-22 10:09:18.256666700;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Was ist denn dein Lieblingsgericht?;2021-06-22 10:10:42.273333300;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Wenn man kein Fleisch ist undoder keinen Wert auf Feuer als Garmethode legt, dann lässt sich das aber auch echt gut durch einen Backofen ersetzen;2021-06-22 10:10:56.376666700;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Ich glaub ich hab keins, ich esse ne Menge Sachen sehr gerne. Wenn ich mich festlegen müsste Lasagne;2021-06-22 10:11:29.723333300;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Ja, das stimmt. Bei uns gibt es öfter Ofengemüse.;2021-06-22 10:11:32.280000000;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Und deins?;2021-06-22 10:11:32.460000000;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Oh, lecker! Ich esse gerne Asiatisch, also Curry vielleicht.;2021-06-22 10:11:48.883333300;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Curry ist ja eine ganze Gruppe von Gerichten. Magst du ein Bestimmtes Curry gern?;2021-06-22 10:12:21.780000000;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Hmm, grünes Thai Curry. Mit extra Tofu.;2021-06-22 10:13:06.480000000;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Magst du asiatisches?;2021-06-22 10:13:19.980000000;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;Leroy;Nicht besonders. Wobei man dazu sagen muss, dass ich noch nie echtes asiatisches Essen gegessen habe.;2021-06-22 10:14:11.356666700;extrovert
44F4A98A-40CE-4B38-9864-358B1BDEFF14;huibuh;Dann solltest du das vielleicht mal .;2021-06-22 10:14:58.720000000;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;Sloth;Hallo, heute ist hier echt viel los! ;2021-07-13 09:30:29.226666700;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;grassroot;Ja, ist doch super!;2021-07-13 09:37:00.826666700;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;grassroot;Hast du schon deinen Urlaub geplant oder warst sogar schon im Urlaub?;2021-07-13 09:38:21.393333300;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;Sloth;Ja, mein Urlaub ist geplant. Nachdem ich wieder eine Stunde mit dem VPN gekämpft hatte konnte ich es doch erfolgreich eintragen! ;2021-07-13 09:38:54.063333300;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;Sloth;Und wie sieht es bei dir aus? ;2021-07-13 09:39:01.486666700;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;grassroot;Oh man.. ich hatte dabei Probleme mit meiner Smartcard, die nicht erkannt wurde. Immer ist es was anderes, aber dann klappt es doch irgendwie .;2021-07-13 09:40:23.516666700;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;grassroot;Also ja, ich habe auch schon Urlaub eingetragen.;2021-07-13 09:40:38.790000000;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;grassroot;Ich fahre Ende Juli nach Rügen. Wohin geht es für dich?;2021-07-13 09:41:01.300000000;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;Sloth;Die Smartcard und der VPN sind eine unschlagbares Team .;2021-07-13 09:41:42.950000000;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;Sloth;Ich fahre nach Frankreich, und hoffe mal dass es auch alles so klappt. Aber momentan sieht es gut aus . ;2021-07-13 09:42:15.330000000;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;Sloth;Ich war noch nie auf Rügen, aber ich höre immer viel davon!;2021-07-13 09:42:45.583333300;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;grassroot;Oh sehr schön! Die Chancen für gutes Wetter sind da glaube ich etwas besser. Ich denke es wird auch gehen mit der Ein und Ausreise und hoffenltich auch ohne Quarantäne.;2021-07-13 09:43:19.740000000;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;Sloth;Genau, das hoffe ich auch. Auf dem momentan Stand brauch man nur einen negativen Corona Test. ;2021-07-13 09:44:10.753333300;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;grassroot;Ich gefühlt schon zehn mal dort. Wir fahren meist nach Binz oder nach Stralsund und dann als Tagesausflüge nach Rügen rein. Kann ich beides auf jeden Fall empfehlen .;2021-07-13 09:44:11.493333300;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;grassroot;Na dann geht es das ja!;2021-07-13 09:44:22.006666700;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;grassroot;Und da ist denke ich nicht so ein PartyHotspot wie am Ballermann.;2021-07-13 09:44:44.270000000;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;Sloth;Ich glaube das schreibe ich mir einmal auf! Ich war noch nie so aktiv in Deutschland selbst, aber ich würde doch gerne mal mehr sehen;2021-07-13 09:44:49.303333300;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;grassroot;Mach das!;2021-07-13 09:44:56.443333300;extrovert
48DABF96-EA4A-4B5C-A366-31777B15FF53;Sloth;Ne nicht wie am Ballermann .;2021-07-13 09:44:56.580000000;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Hi;2021-06-22 10:15:34.636666700;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;hey;2021-06-22 10:15:43.700000000;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Alles gut?;2021-06-22 10:15:54.403333300;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;ja, und selbst?;2021-06-22 10:16:03.996666700;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Auch, danke. .;2021-06-22 10:16:14.066666700;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;wenn kunst kommerzialisiert wird, ist das schlecht?;2021-06-22 10:16:18.113333300;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Kommst ganz drauf an, wie man kommerzialisieren definiert.;2021-06-22 10:17:01.280000000;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;naja, wenn geld der anlass ist für kunst z.B.;2021-06-22 10:17:32.236666700;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;also ein album gemacht wird, damit es in der kasse klingelt;2021-06-22 10:17:49.090000000;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Aber ist es das nicht häufig schon? ;2021-06-22 10:17:54.546666700;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;ja, das mag sein. die frage ist, ist das schlecht?;2021-06-22 10:18:10.903333300;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Ich denke, dass kann man bei vielen Künstlern schon beobachten, gerade nach dem Wachstum von Social Media.;2021-06-22 10:18:20.436666700;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;ich finde es ja toll, wenn man als künstler sich und seine familie ernähren kann;2021-06-22 10:18:51.703333300;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Ich würde sagen ja. Darunter leiden Qualität und Sinn der Arbeiten. Was meinst du?;2021-06-22 10:18:51.800000000;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;aber im grunde sollte kunst frei heraus kommen und nicht entzwungen;2021-06-22 10:19:19.983333300;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;also ich finde es auch eher schlecht.;2021-06-22 10:19:51.210000000;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Ich denke, wenn man Kunst aus einem Wunsch der reinen Expression kreiiert ist das auch für den Künstler viel schöner.;2021-06-22 10:20:52.250000000;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Und dann ist seine odder ihre Kunst auch viel facettenreicher.;2021-06-22 10:21:15.690000000;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Dann stimmen wir ja überein .;2021-06-22 10:21:38.523333300;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Bist du in deiner Freizeit kreativ?;2021-06-22 10:22:06.456666700;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;ja, ich tobe mich manchmal etwas aus. mehr kann man das nicht nennen.;2021-06-22 10:22:50.660000000;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;wie siehts bei dir aus?;2021-06-22 10:22:59.596666700;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Oh, cool. Womit denn? Aquarell, Kreide, digital?;2021-06-22 10:23:09.923333300;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;huibuh;Ich werde mich jetzt tatsächlich an digitaler Kunst versuchen.;2021-06-22 10:23:27.220000000;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;ich spiele gern keyboard, aber digital wird halt alles;2021-06-22 10:24:05.550000000;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;also bin ich dem auch nicht abgeneigt;2021-06-22 10:24:14.973333300;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;es gibt so ein paar websiten auf denen man selber aufzeichnen und mischen kann, das ist ganz lustig;2021-06-22 10:24:42.993333300;extrovert
4B8C4877-1D62-47FD-97B3-78B1997F0B4E;Hermelin;aber auch das schreiben ist ab und an ganz entspannend;2021-06-22 10:25:02.740000000;extrovert
